frame.time_epoch,frame.len,wlan.fc.type,wlan.fc.subtype,wlan.ta,wlan.ra,wlan.sa,wlan.da,wlan.bssid,wlan.qos.tid,radiotap.dbm_antsignal,ip.src,ip.dst,tcp.srcport,tcp.dstport
1772712009.171949346,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-87,-87,-92,,,,
1772712009.959999419,671,2,0,68:02:b8:42:67:82,33:33:00:00:00:0c,68:02:b8:42:72:51,33:33:00:00:00:0c,68:02:b8:42:67:82,,-69,-69,-69,,,,
1772712010.262012891,619,2,0,68:02:b8:42:67:82,01:00:5e:7f:ff:fa,68:02:b8:42:72:51,01:00:5e:7f:ff:fa,68:02:b8:42:67:82,,-69,-69,-69,,,,
1772712010.266562099,580,2,0,68:02:b8:42:67:82,01:00:5e:7f:ff:fa,68:02:b8:42:72:51,01:00:5e:7f:ff:fa,68:02:b8:42:67:82,,-70,-71,-70,,,,
1772712010.512027941,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-91,,,,
1772712010.512478869,88,1,9,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-88,-88,-92,,,,
1772712010.527015730,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-88,-88,-89,,,,
1772712010.529064632,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-90,,,,
1772712010.529340863,88,1,9,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-88,-88,-91,,,,
1772712010.542081763,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-87,-87,-91,,,,
1772712010.542251074,88,1,9,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-88,-88,-91,,,,
1772712010.746335647,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-89,-89,-89,,,,
1772712012.170741607,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-87,-87,-91,,,,
1772712013.272534461,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-91,,,,
1772712013.274964120,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-91,,,,
